gene	test_score	p_value	P_FDR
RASIP1	14.7442883628059	1.63368284455956e-07	0.000113436996061326
RFC1	276.749219640439	5.83065817849615e-11	4.45345671673536e-07
RHOH	27.4448426304303	1.83852932877926e-12	2.8085374026432e-08
RPP14	12.2949706193819	1.5912708093424e-06	0.000668995715345964
SEZ6L2	7.97833587315366	0.000288051082731555	0.0396420571153805
SGSM3	16.786465495879	5.026761884519e-08	5.11925430319415e-05
SH2B1	9.04658955802802	3.10439628563586e-05	0.00687431519165357
SLC35F6	11.6707364927548	4.46237074669398e-06	0.001585283151779
SLC39A13	21.2370527811869	3.07116554409959e-10	1.56383749505551e-06
SLC5A6	7.50065848074672	0.000359568073768135	0.0469466828622396
SMC4	10.1829707542381	2.06668715320157e-05	0.00526178549205121
SNX17	13.8182001344392	6.79014356297358e-07	0.000332558180496059
SORL1	9.20862025901942	9.37655590661501e-05	0.0168553079468381
SPHK2	9.23452810329558	3.70189473123395e-05	0.00785418665476802
SPPL2C	10.0675044567041	3.61524387521017e-05	0.00777837541376206
SRSF11	7.9268494178242	0.000250950084153767	0.0365096522431709
STARD10	10.2454721514468	1.28334646541939e-05	0.0035644364737721
SULT2A1	10.5694893965955	1.40652742006697e-05	0.00370450221878329
TET2	12.7760684373559	2.35454521368972e-06	0.000922257248316004
TLR10	10.9311879697125	1.35630002066067e-05	0.0036348840553706
TMEM156	12.6631001767352	2.00619448975647e-06	0.000806490184882103
TNFRSF13C	11.9518084515056	5.16944131800923e-06	0.00174270764942718
TTC6	8.11397335606541	0.000284243219454416	0.0394736310944151
TUFM	8.08586326968526	7.35534775834212e-05	0.0137024746776139
WDR19	9.54104608230358	1.6120312670509e-05	0.0041737948534694
WNT3	12.3080176001057	1.47874342504295e-06	0.000666883296110678
WNT9B	15.6600025112412	9.53036281003961e-08	7.66241169927184e-05
ZC3H7B	9.21545752300989	9.37877176931945e-05	0.0168553079468381
ZNF408	13.4059272621298	5.31431576411556e-07	0.00027993616418148
ZNF513	13.5157069261673	4.78236599099624e-07	0.000260912224565923
ZNF684	8.12688808063374	0.000227237907582056	0.034032218394348
ZNF764	9.52498587499375	6.16962376451813e-05	0.012082970849587
ZNF821	8.70985948298878	0.000170162718222122	0.0273621650901172
