gene	test_score	p_value	P_FDR
CS	129.472197818396	2.19208340812571e-07	5.21304835494896e-05
CSNK1G3	5.53178860300503	0.00135311368391378	0.044099336764813
CTPS1	6.75273519063228	0.000628642284966285	0.0259998249380078
CTRB1	-3.98006806844839	6.88955381917271e-05	0.00526929694109591
CTRB2	4.06916595015391	4.71817336409976e-05	0.0040117652850055
CTSA	7.29226786983476	0.000905797488947369	0.0336249701994609
CTSB	5.78071324258024	0.00150374887229132	0.0476774849286529
CUL3	6.75891775028069	0.000751832305111222	0.0295681852294388
CWF19L1	5.53888754091264	0.000786576594554944	0.0304929754960614
CXXC4	8.94137535611376	0.000123121055301434	0.00847919665922092
CYB5RL	6.30921509004045	0.00134507604881873	0.0439867111464598
CYLD	7.89137698114842	0.000551796040857089	0.0237913193819969
CYP27B1	93.1607867834182	5.1021460878431e-07	0.00011093523350996
DAGLA	9.45901836027826	7.05250111662226e-05	0.00534025208930302
DAP3	12.0859852335447	4.75300569835468e-06	0.000634567953762792
DBN1	7.57309147905304	0.000303307034227873	0.0153877768698274
DCC	7.7026296964073	0.000406083094626974	0.0193682057271484
DDB2	6.23036188672125	0.00150090401949721	0.0476774849286529
DDIT3	32.4765073303765	7.88258347483861e-15	5.99864602435218e-11
DEFB124	10.4229257604068	1.74217608460703e-05	0.00175166449021246
DEFB134	7.05935809180321	0.000483719478403977	0.0217174349891107
DENND1A	10.2083872368218	1.55844198876931e-05	0.00162462240199102
DESI1	6.78807932296499	0.000354160783484714	0.0174444243515772
DFNA5	10.8415474208533	1.09485303345647e-05	0.00125914209283813
DHTKD1	13.0933021588023	1.61050399061224e-06	0.000278543985649072
DMBT1	6.53941024384739	0.00100116789592253	0.0359381494715587
DMPK	5.72758291067388	0.0012937416072526	0.0429928979528046
DMRTA2	3.76556152397986	0.000166175196961454	0.0105395691093096
DMWD	7.47708874172079	0.000281345497020968	0.0146146022684612
DOHH	5.14108724129687	0.00101311768145407	0.0362815320276021
DPCD	10.1084843340163	2.01739100874621e-05	0.00196824943289213
DRG2	6.29883829123165	0.000692643625182066	0.0281120959340561
DTWD1	6.6455433922578	0.0012626288608375	0.0425204214783355
DTX3	18.0289466556668	9.22075393816613e-09	3.69315460365496e-06
DUSP15	7.3609617048601	0.000301296279319185	0.0153877768698274
DYNC1I1	6.23044241690727	0.00115219243629971	0.0395997077632591
ECM1	27.5571060703779	4.9737991503207e-13	1.51402446135762e-09
EDC4	6.4777902167544	0.00113227131769489	0.0392555112877362
EDIL3	6.32570301130978	0.000679801124916946	0.0277388019336083
EGF	8.58975580910871	0.000107741801039563	0.00748780918640247
EGLN2	7.72893390123826	0.000406493341181147	0.0193682057271484
EIF5B	49.1099180521008	9.91160750252185e-07	0.00018517503022779
ENTPD2	7.71746583353381	0.000449069247729583	0.0207745712779461
ERH	6.18644799424214	0.00126276153141969	0.0425204214783355
ERI1	11.3446392248065	4.47615036813787e-06	0.000602893881442994
ERLIN1	6.91559985626553	0.000793417261105489	0.0304944715000645
ETV4	9.5872180551462	3.9856899520907e-05	0.00345232222169953
EVI2A	6.14439425300055	0.00125065255515688	0.0422998486433062
EXOSC5	6.08983391798266	0.000838384108320045	0.0317418062901271
FAM189A2	13.4787255118215	1.08062787895769e-06	0.000198158509852241
FAM216A	6.22805983510606	0.00134337584800559	0.0439867111464598
FAM24B	12.9438597787662	2.25320378599569e-06	0.0003609869644511
FAM65B	8.15388199923041	0.000186783580350736	0.0113557659097804
FAM71D	8.4114047503112	0.000270162663662088	0.0143270931739964
FAM72C	18.0423832491368	1.29740503895803e-08	4.74659917154299e-06
FCGR1A	7.30717782567351	0.000605226739213149	0.0255022860530142
FCHO1	6.16886913266555	0.00137233535242542	0.0445903422046193
FGFR4	6.25359781171851	0.00148660096177788	0.0473629314665571
FHL5	126.727274699677	1.45539136298112e-11	1.58221832461233e-08
FOXG1	11.8566166168269	7.72535647863837e-06	0.000971734922354347
FOXS1	10.3593055181929	3.01467281811352e-05	0.00273115001736237
FUT7	8.07144282120883	0.000105552534942044	0.00747386203805931
GALNT16	6.39537162278737	0.000488985196452907	0.0218250870674875
GAR1	8.97121850823308	0.00030991228596644	0.01556721119607
GFM2	15.882120096958	4.54978646979853e-08	1.38495500140667e-05
GJA1	7.33861643563849	0.00054716335014704	0.0237913193819969
GJB3	8.2430495453907	0.000231235606554914	0.0130273249117326
GJC1	23.5664344633418	1.6969869953698e-11	1.72187613796855e-08
GLI1	95.4942273818569	5.79686298962656e-11	4.01037521373256e-08
GLYCTK	6.92165885103516	0.000409760988445584	0.0193682057271484
GNA12	6.75685751351747	0.000556189720408606	0.0238042803243914
GNAZ	5.55422064417235	0.00163455908121135	0.0497559784320735
GNL3	7.46707904395173	0.000273261661521862	0.0144411197512595
GOLGA6B	8.31675639811623	5.15761506750811e-05	0.00429940685370074
GOLPH3L	16.8757778254042	2.50337168772319e-08	8.16685736687702e-06
GPR27	5.59879242768004	0.00152825610279506	0.0476774849286529
GPR68	8.45945458959515	0.000248114508723196	0.0135838231034786
GRAMD3	5.69137167023408	0.00162788420337356	0.0497364753973471
GYLTL1B	8.38810323506211	0.000206578235384169	0.0121918241143785
HADHA	6.89099023698026	0.000790951716118315	0.0304929754960614
HDGF	6.83868349361816	0.000962959242206463	0.034812920822761
HECTD4	10.7667476333944	7.27733821681564e-06	0.000938653285253679
HES2	-4.48559427261353	7.27109881508487e-06	0.000938653285253679
HEXIM1	11.4148047235136	4.07675521951756e-06	0.000564074676736884
HEXIM2	13.1993662038902	2.01702293733952e-06	0.000330097732325887
HFE	7.68562801915756	0.00021042532711224	0.0122481628007203
HIC2	6.95236336322914	0.00104939853526576	0.0372304095728317
HIST1H1C	15.7066057696663	1.31591005536613e-07	3.33802517377875e-05
HIST1H1D	13.6604809998705	9.97657850110301e-07	0.00018517503022779
HIST1H2BE	9.86571703033064	5.51460557420835e-05	0.00444086226663763
HIST1H2BJ	14.2915530998715	6.00692768415456e-07	0.000126979776878934
HIST1H2BL	7.53386388212215	0.000608234549096198	0.0255022860530142
HIST1H2BM	6.79092660778434	0.000921056138020404	0.0339430373381854
HIST1H2BO	13.7228982647149	1.17186657655477e-06	0.000209833050531336
HIST1H3E	6.17458379342574	0.000743945743189478	0.0294100109385555
HIST1H3J	7.59740589599437	0.000548712160223119	0.0237913193819969
HIST1H4B	9.28547151146444	6.66241563656023e-05	0.00514730791819526
HIST1H4D	6.42060533672208	0.00151141638378482	0.0476774849286529
HIST1H4F	5.46869772182832	0.00158220373234241	0.0489454081427877
HIST1H4H	11.8273998176359	8.33801052979588e-07	0.000162698102901914
HIST1H4I	10.9571456305783	1.72585798297042e-05	0.00175117056672066
HIST1H4J	10.6750097333097	9.48841054559946e-06	0.00111948533724049
HIST2H2AA4	7.96407750784291	0.000172024014605476	0.0108190310012205
HIST2H3D	10.8789736261996	1.13644797155033e-05	0.00129080135276089
HJURP	8.79989050443488	0.000155178173286807	0.0100502629677668
HMX2	7.6127444079343	0.000423138122281674	0.0198349127798918
HPR	6.68240556426382	0.000722752335542087	0.0288721536665369
HPS6	9.56972445257768	8.86235508887889e-05	0.00646945265380498
HPSE2	14.8954709829156	1.49554622685955e-07	3.73151042177087e-05
HSD17B6	21.6937221265622	1.99696259528537e-10	1.08549181072297e-07
HTRA1	11.5926081614769	7.35503788107383e-06	0.000940703164285242
HVCN1	10.09325525114	3.99217287134768e-05	0.00345232222169953
IGFBP4	7.44768280951334	0.000510204286404026	0.0224430902863274
IL20RB	6.88797879951816	0.000560525221294239	0.0238969015913118
IL23A	12.8647616909783	1.81004308008603e-06	0.000306098396432327
IL4	6.24370885252723	0.00147670111375353	0.0472172078809427
ING5	6.37930350511971	0.000825162272368063	0.0313191266469873
INHBC	11.4624145994052	4.27090093724214e-06	0.00058159785692067
INTS8	9.06310186899066	4.66188770690268e-05	0.00398617589320555
IPO8	6.97554951298686	0.000267632538043627	0.0142425427588252
IQGAP2	9.35405846202371	8.88380817769541e-05	0.00646945265380498
KANSL1L	8.1732942915228	0.000309355015332025	0.01556721119607
KIAA0040	6.61230692295596	0.00111004336182974	0.038749678823506
KIAA0247	11.0844243885104	1.86862044010416e-05	0.00184677942197308
KIAA1211	6.7778589341914	0.000971541011322574	0.0350399388443829
KIAA1328	8.16578730946167	0.000281163397815809	0.0146146022684612
KIAA1407	6.89760454004526	0.00110126751505601	0.0386204875095681
KIF3B	12.6095807889813	1.24926128430847e-06	0.000218548928128447
KIF5A	32.2607285116275	4.9960036108132e-15	5.99864602435218e-11
KLHL8	7.07876535078498	0.00068583788784482	0.027910301211225
KLRD1	9.90608908365766	3.38040613422352e-05	0.00300842329340598
LAMTOR5	5.24975196788665	0.000954341393368585	0.0346660525228398
LDHD	7.76912985973281	0.000367357979020988	0.0178632218552698
LRP1	312.638807182563	9.04831765069503e-12	1.14762828869649e-08
LRP4	11.3049844954948	1.10030156601493e-05	0.00125914209283813
LRP8	8.71117528822516	8.43696553001205e-05	0.00623352501780502
LRRC32	6.78865693012228	0.000850340459751631	0.0320351034589599
LRRC37A	389.302808490906	1.32536537300609e-10	8.0688243908611e-08
LRRC37A2	505.975354069922	2.26896279542643e-11	1.99251739798869e-08
LRRC47	5.79240389261322	0.000544360563421442	0.0237397357457718
LRRC48	10.4073705421567	1.30895463781311e-05	0.00139947408638871
LSM7	5.69325618269259	0.000816307894521473	0.031060515386542
LYG2	26.8969822417999	1.31783294523569e-05	0.00139947408638871
MADD	10.3904672315262	1.21853619101664e-05	0.00137210748761592
MALRD1	8.21993604158152	0.000176055243321316	0.0109818065711083
MAP2K5	9.40567250338917	2.15006684063379e-05	0.00208433231302206
MAPK1	10.8796310545306	1.89225351360234e-05	0.00185807086948565
MAPK9	7.99132114015876	0.000166195570711847	0.0105395691093096
MAPKAPK5	6.06763027672808	0.00134676789712551	0.0439867111464598
MAPT	25.4103843389406	8.03523914072457e-12	1.14762828869649e-08
MDK	12.5331010539922	3.73451010249326e-06	0.000531207885606985
MED19	11.7524625467674	2.49149046294139e-06	0.000394300905763295
MEF2D	28.3706440857378	3.80362408236579e-13	1.44727896334018e-09
MEGF9	7.34379948695677	0.000935482538472976	0.0342260678739392
MEX3A	12.286574835073	2.70860897011449e-06	0.000416414429546894
MFHAS1	11.145809204098	8.0949980926226e-06	0.000993595733626741
MFSD1	6.48008567461199	0.000495760228982234	0.0220627797810222
MFSD4	7.68439186475553	0.000317699997173126	0.0159059011742598
MIP	23.9276707028793	3.26861870902917e-11	2.36897032149638e-08
MLF1	10.2604405163124	2.6591869934256e-05	0.00248299546257286
MLLT11	6.8340778636072	0.000594302506731093	0.0251957775834185
MLN	-4.23396821352113	2.29603411967679e-05	0.00218410245634255
MMAB	11.3526823991754	3.99300837794492e-06	0.000562718402891867
MPHOSPH8	6.17781220713336	0.000701074138477753	0.0283785861373176
MPP6	6.98654031396173	0.000787925324080008	0.0304929754960614
MRC2	6.16385182893366	0.00107750130540163	0.0379549005633522
MRPS21	12.4841306014799	1.1416127729813e-06	0.000206849361961613
MRPS27	6.25792131735034	0.00117897600906247	0.0401432099729996
MSTO1	8.63190928718831	0.000154197275792134	0.0100294125536593
MTMR11	7.61852419045915	0.000362407293253653	0.0177358167309344
MVK	11.6800136593756	1.0442118729026e-05	0.00122253113119828
MYO15A	6.72520821005338	0.000778618405359643	0.0303083686178357
MYO1A	23.8466032700291	8.48103809403256e-11	5.37839165796565e-08
MYO1H	9.96482922951054	5.41386217026707e-05	0.00440636268617459
MYO9A	11.2464817479058	5.34051907563615e-06	0.000706806089836367
NAGS	9.88583326686666	3.90123649440799e-05	0.00341246088763733
NBEAL1	11.7212098545943	3.56505693699383e-06	0.000513750159179548
NBR1	6.03568921117156	0.000928292695116184	0.0341270889363969
NCAM1	7.9854438334643	0.000231958281936895	0.0130273249117326
NDE1	6.78983824903061	0.000384772831311442	0.0185912460081274
NDUFA4L2	13.7611807829929	6.5481837518977e-07	0.000134680211762004
NFE2	7.01661333346841	0.000932765096114951	0.0342088789466736
NFIC	5.33849478513685	0.00152811534558528	0.0476774849286529
NFIX	6.66145703045855	0.00153181932523727	0.0476774849286529
NKAPL	13.864542073195	6.69400876396331e-07	0.000135843751183362
NMT1	7.17531326538298	0.000258954439964154	0.0139313226455023
NOLC1	7.63968751398754	0.00046380692851733	0.0211351540480053
NR6A1	10.4929067896113	2.47616694488695e-05	0.00234082365845834
NSUN4	6.34063609284708	0.00127176835646137	0.0427291708285696
NT5DC2	7.14725092090349	0.000308186395065357	0.01556721119607
NUDT18	6.03118373808492	0.00162907291996761	0.0497364753973471
NUP210L	9.49006974055607	2.16993791686271e-05	0.00209028196801585
NXPH4	11.0889393295498	1.37630207118766e-05	0.00144464258782595
OR10C1	-5.40872822272442	6.34738652541201e-08	1.71397529712929e-05
OR10J3	-3.41319571259502	0.000642058147447272	0.0264827235884756
OR12D2	4.17807620749625	2.93985160113174e-05	0.00269678570599582
OR1D5	3.63364082586973	0.000279449808754564	0.0146146022684612
OR2B3	-4.9438085676327	7.6610934932933e-07	0.000151430964893408
OR2B6	7.1946295848247	0.000814775059880923	0.031060515386542
OR2J2	3.20004972497575	0.00137403879723827	0.0445903422046193
OR9Q2	3.74518095761888	0.000180263796410322	0.0111984284953678
OSER1	9.473891871451	4.02522537493732e-05	0.00346123899472012
PABPC4	10.2793081932421	8.71440561567294e-06	0.0010443563265397
PACSIN3	6.335221926768	0.00114011236426437	0.0394375231456902
PAN2	4.65264250832976	0.00159859501723203	0.0492522594377965
PAQR6	8.02103730285252	0.000278363972155304	0.0146146022684612
PARK7	6.12899244749889	0.00161943338735804	0.0496930970878817
PARP6	11.851207923351	2.81641321164816e-06	0.00042865809081285
PBRM1	7.77181669980317	0.000749908832936241	0.0295681852294388
PCDH9	50.2796454474719	0.000225348507765788	0.0127977771947586
PCDHB7	5.97799870809385	0.00143997228462545	0.0464330046016934
PCSK9	9.04267642698018	0.000140179007758645	0.00931670086500689
PFDN5	12.4349359949952	2.14501512729726e-06	0.000347309896143237
PHACTR1	14.5894977748637	1.96936359553312e-07	4.83446998774422e-05
PIP4K2C	161.022643918048	8.64344132933681e-08	2.22971486495773e-05
PIP5K1A	15.7426771742673	5.62867623621344e-08	1.55760822391215e-05
PLCD3	15.9770388116614	4.38486197351651e-08	1.36199182116166e-05
PLCL2	7.54633766011491	0.000472714344828207	0.0214128343103729
PLEKHA1	10.3724187398985	1.2584214156286e-05	0.00137792618315592
PLEKHM1	233.486242432623	7.52383710889148e-11	4.9788174259708e-08
POC5	7.65176499370293	0.000137073569762891	0.00919057150568812
PPM1F	10.8859463615301	7.41843658336183e-06	0.000940905039989726
PPP1R3A	8.13945868170488	0.000211732864050407	0.0122531338055026
PPP1R3B	8.06467077116286	0.000423544458177716	0.0198349127798918
PPP6C	7.18826549593155	0.000185996884971451	0.0113557659097804
PPRC1	6.34942190476377	0.00134505226489678	0.0439867111464598
PPTC7	7.54075763668911	0.000531053440825158	0.0232259579579279
PRDM6	10.8601883073281	1.32407535111678e-05	0.00139947408638871
PRIM1	18.7046612790854	1.89777638048838e-09	9.31746984226876e-07
PRM2	7.09123114668177	0.000798073702667601	0.0305961757042844
PROK1	6.87236190528497	0.00071133055465844	0.0286141463382172
PRPF3	17.234866112842	1.19813552412751e-08	4.55890566930517e-06
PRSS16	13.5558048320726	4.57494355843302e-07	0.000100913972404856
PRSS58	3.63344588564929	0.000279661121287496	0.0146146022684612
PSMB2	6.52376253296588	0.000209931416107478	0.0122481628007203
PSMB4	10.513218686884	7.94135240689275e-06	0.000982661655552095
PSMD4	13.180957353005	6.94674450407717e-07	0.00013911769914744
PSME3	14.3215747208319	6.27712629652777e-07	0.000130873783881031
PSPC1	7.73822367789356	0.000206553449374924	0.0121918241143785
PTBP2	13.7985650024518	3.47161956515407e-07	7.88627608681268e-05
PTGES3	19.2129120638303	2.1628629998105e-09	1.02871171428487e-06
PTGES3L	11.0389521771144	1.28399771096577e-05	0.00139588894006421
PTGES3L-AARSD1	16.2535235485316	8.16848493290223e-08	2.14352311515124e-05
RAB13	10.7570339681947	1.23507704207215e-05	0.00137210748761592
RAB3IP	8.28290848498095	0.000168543838257484	0.0106441378351822
RABGAP1L	10.4141039898483	1.25478372788868e-05	0.00137792618315592
RARRES1	5.41831469370399	0.00161353730471381	0.0496121975307963
RASA2	6.2235534739071	0.00114827748813584	0.0395997077632591
RASD1	7.39923376075988	0.000661711128634335	0.0271462085655379
RC3H1	7.4158308900107	0.00010695170403241	0.00748780918640247
RCVRN	6.52557963289225	0.000461210853015537	0.0211351540480053
REM1	9.36839264476745	5.48898534394882e-05	0.00444086226663763
RERE	7.61263239953546	0.000261648698886452	0.0140221591445486
REST	10.7581624136036	4.05936031466769e-06	0.000564074676736884
REV1	12.5226829997471	2.89134743614028e-06	0.000433487227545008
RFX5	21.2396769479028	4.98669106008265e-10	2.52991459781526e-07
RGPD1	6.61986353568356	0.000714413640507394	0.0286141463382172
RGS7	8.95550670443065	7.79027961020917e-05	0.00585860575311041
RHOBTB1	6.36068050135083	0.00115694771155272	0.0396593337158389
RHOV	6.66110371237793	0.00155723914898476	0.0482712420520326
RIT2	7.06628347842482	0.000625146512278962	0.0259965298275569
RND2	9.60076439649735	3.39556997472901e-05	0.00300842329340598
RNF11	9.60121532782131	5.21535424674591e-05	0.00429940685370074
RPRD2	16.5621615550094	1.16384994974794e-08	4.54199903465735e-06
RPS26	8.00704833885675	0.000107163665852839	0.00748780918640247
RRAD	8.78581022488864	0.000131707159690908	0.00894903111828402
RRH	6.92071938600003	0.000497816850497323	0.0220897156401436
RRNAD1	13.4765512088159	4.52193222311159e-07	0.000100913972404856
RSF1	6.52567337750121	0.000791374856829452	0.0304929754960614
S100A12	8.55936997073319	0.000107581110713628	0.00748780918640247
S100A13	10.4182933907275	4.77625968068329e-05	0.00403859290777776
S100A14	26.9973062398367	0.000893095883281014	0.033311989365252
S100A7A	5.32308321524812	0.00106024271627592	0.0374598778318686
S100A8	7.8377543879662	0.000242242450811059	0.0133102169723621
S100A9	6.199045106607	0.00133606821983057	0.0439867111464598
SCD	7.34177833397624	0.000556788685642795	0.0238042803243914
SDCCAG8	8.39832850057418	5.19955060898081e-05	0.00429940685370074
SELENBP1	17.2409518868525	1.30983682788965e-08	4.74659917154299e-06
SEMA4A	12.2316285256955	1.74981863176882e-06	0.000299238646915971
SEMA5B	6.57889319649203	0.000803290214045238	0.0307187865773078
SENP8	9.40493558127733	5.59008158891316e-05	0.00447794956753991
SEPHS1	17.05004206536	3.68853678711645e-08	1.16957353958151e-05
SFXN2	6.17370064219725	0.000918015579749465	0.0339130998150166
SH3PXD2B	8.24118671792355	0.000187273143453015	0.0113557659097804
SIMC1	8.62459918903524	0.00014274763212796	0.00936473690080839
SKA2	5.54919436981595	0.0014540253555001	0.0466883247061424
SKOR1	10.4981658454934	9.3834840891871e-06	0.0011157549049799
SLAMF9	6.82275308832836	0.00138477223859912	0.0447478417653473
SLC16A4	7.99215219140308	0.000186821899985201	0.0113557659097804
SLC17A2	7.75670616776743	0.000421067700732469	0.0198349127798918
SLC25A13	9.11435056837085	8.15737727336563e-05	0.00608604324022671
SLC25A21	7.03263624604151	0.000602023185611422	0.0254522024583496
SLC25A21-AS1	7.44135996605504	0.00023071354771298	0.0130273249117326
SLC39A1	5.64955910828777	0.00112900628551438	0.0392555112877362
SLC39A5	24.0618769040269	3.01290103976726e-11	2.29281769126288e-08
SLC4A1	8.39351975620676	0.00014114464997983	0.00934009379431743
SLC6A4	9.42720590162055	6.87017499686471e-05	0.00526929694109591
SLC8A3	12.0317054179135	7.84041364798593e-06	0.000978123735429065
SLC9B1	9.42535032286469	5.76321048921802e-05	0.00459246406523027
SLC9C2	5.72622659766298	0.00151036421850514	0.0476774849286529
SMARCC2	7.19568318118998	0.00117043083389823	0.0400313647009686
SMIM1	7.86509720809508	0.000292379748329519	0.0151102511389892
SNAI3	7.19237829114635	0.000500165478900194	0.0221294145025028
SNAPIN	10.0545141347661	2.82575766543669e-05	0.00262244095536259
SNX20	8.63332173006604	0.000200616914929119	0.0120212182882724
SPATA2L	8.77677472097609	6.95449864994702e-05	0.00529237347260968
SPINK7	24.6962129704992	0.000235856182356553	0.0131491981518928
SPINK9	8.39461643158064	0.00021473413645412	0.012333032289931
SPPL2C	16.38990456082	5.52497557704257e-08	1.55760822391215e-05
SPRR2A	7.44526800005202	0.000432460367811971	0.0201285834804226
SPRYD4	7.39447889367612	0.00026689898334753	0.0142425427588252
SREBF2	7.97161170592161	0.00029406261013909	0.0151203815078275
SRSF5	12.5093324421761	1.96165507238e-06	0.00032452598045243
SSH1	6.27411469471824	0.000567465432828596	0.0241252063900872
STAC3	156.901567384255	7.22100157446448e-12	1.14762828869649e-08
STAT6	316.165577824843	2.54610776906361e-11	2.03956632869201e-08
STH	8.92015544183536	0.000130321492250229	0.00889458794640579
STX2	5.87896150924723	0.000941013767020604	0.0343458741823827
SUGT1	6.17583925514936	0.00106078891889194	0.0374598778318686
