gene	test_score	p_value	P_FDR
ACTN4	4.11307109524711	0.00664554539783868	0.0405791118781853
ACTR1A	14.616030637739	5.41598607295413e-07	1.89386961624383e-05
ACTR1B	12.6795387096495	9.48124985633569e-07	3.02823567214412e-05
ACTR5	395.724537478089	2.35549357796572e-11	2.9950763304661e-09
ACTR6	4.8638017667716	0.0082951264702823	0.0476172764788059
ACVR2B	10.5972540050087	2.67490959410255e-05	0.000518476433411607
ACY1	156.087700234308	2.10809147915825e-11	2.9950763304661e-09
ACY3	6.68144138611185	0.000972777691985338	0.00932752115165371
ADAL	10.2109367463126	7.9920934739075e-06	0.000183442785291265
ADAM10	11.6175187406428	3.58599261296444e-06	9.22847930042453e-05
ADAM20	10.8820941938304	1.77531922948004e-05	0.000368487581214284
ADAMDEC1	6.72758315307157	0.00110722554553111	0.0102233825370706
ADAMTS3	6.15524497968619	0.00324403742901469	0.0236360163706546
ADAMTS8	16.4113629282884	7.6786072167323e-08	3.48165419484871e-06
ADAMTSL3	7.25954447074582	0.000559688006138148	0.00599216217393864
ADAMTSL4-AS1	10.1291139456986	3.57854558270532e-05	0.000654491500030198
ADAMTSL5	4.69982024829198	0.0086523697737142	0.0489985074344551
ADAR	6.30198047477752	0.000696042606666558	0.00712169853093688
ADCK2	4.27424176064052	0.00828148563517517	0.047604598008791
ADGB	7.15164145947533	0.000736939443156781	0.00746565786157522
ADIG	13.5042076367904	1.14309641796595e-06	3.57146784323276e-05
ADIPOR2	8.29473318761215	0.000133851784827277	0.00186742851817176
ADRA1A	8.9513547976068	6.91160554281423e-05	0.0010968574004664
ADSL	7.2850380933095	0.000356208786038259	0.00418092515816092
ADSS	5.30842556756186	0.00316528418795714	0.0232176719323674
AGAP2-AS1	5.6152633880594	0.00268617960638706	0.0203096507708719
AGBL3	4.71289430344511	0.00549601486983919	0.0354645432198222
AGBL5	10.9897776800122	5.14354586311772e-06	0.000125983796181026
AGFG1	5.16988666490249	0.00350794911807384	0.0251381019820578
AGO3	6.77803212595073	0.00117168947014556	0.0106698679483967
AHCY	10.1175346046634	5.50614135356176e-05	0.000925894740855556
AHDC1	8.46596263864521	0.000271813762874551	0.00335039051569076
AIF1L	5.20940633237973	0.0037363437207506	0.0262560869859942
AIFM3	6.47658487123461	0.00129334149956484	0.0115770022008639
AK1	5.83929415647856	0.00365402644502477	0.0259046500185912
AK4	11.7065118604429	5.33837231564416e-06	0.000130336702289806
AKAP1	5.03959601837985	0.00531524065272537	0.0347024709035527
AKAP10	12.771629802469	1.01745675284981e-06	3.22265148225922e-05
AKAP6	6.76311846203054	0.00108622845772344	0.0100722401420673
AKT3	7.25040518594175	0.000430530550426411	0.00489487532518386
ALCAM	12.099480371904	3.22509656058845e-06	8.37041671219165e-05
ALDH3B2	4.31640281781449	0.00242182495808618	0.0187007112196873
ALDOA	13.4965471947025	7.49737007144091e-07	2.48845507325397e-05
ALG10B	6.48776842967568	0.00129274840977534	0.0115770022008639
ALG1L	4.72247281161245	0.00316879028237993	0.0232322040192773
ALKBH7	5.11454026480824	0.00754913631852661	0.0443202665945098
ALMS1	23.733389056327	1.86329840445865e-11	2.9950763304661e-09
ALPK3	15.3825944747329	9.6478556255164e-08	4.22939185787484e-06
ALS2CR12	8.95842359097441	3.32386398885776e-05	0.000616047054382578
AMBRA1	6.96442181022438	0.000861045527211335	0.00842519499490346
AMD1	6.09504160780094	0.00181344805385375	0.015023317618522
AMIGO3	11.409782048703	3.22361186788633e-06	8.37041671219165e-05
ANG	7.1564705848092	0.000542385004147716	0.00585214981458248
ANGPTL3	4.78071823837428	0.00826852322058036	0.0475541529881245
ANKK1	22.6090579829822	6.09849948318697e-11	6.68421867815493e-09
ANKRD11	9.26529828257219	4.65324176842641e-05	0.000811122864324672
ANKRD13A	8.46547452502702	0.000149362886806559	0.00204451354941413
ANKRD23	5.37197919540519	0.00424862693406369	0.029038955289574
ANKRD27	8.87679119581624	5.03273119517589e-05	0.000866369036819262
ANKRD28	5.68045815515277	0.00248922832252729	0.0190953642969302
ANKRD33	12.5781442379001	0.00682042756650592	0.0413274262086427
ANKRD34C	16.9639251194655	3.84424894139812e-08	1.89537646026538e-06
ANKRD40	4.90875023531653	0.00771717355831392	0.0451155560863057
ANKRD42	7.757309824965	0.00023758556867659	0.00299885347041247
ANKRD44	16.3490650046852	1.82460295761189e-08	9.92779502114896e-07
ANKRD45	23.7095471489481	3.89789311938671e-11	4.49881830862549e-09
ANKRD63	4.92390578485993	0.00608236699213494	0.037992972991052
ANKS3	7.73022589854153	0.000278744458046987	0.00342197567956957
ANO10	4.76783120742805	0.00837983160663236	0.0479049660514236
ANO5	5.94072518658291	0.000725562904943078	0.00738900458342767
ANO6	16.865748104505	0.00813542747514218	0.0469659862007545
ANP32E	9.27129751031926	7.81847654706125e-05	0.00121793957254068
ANPEP	5.80931221383963	0.00225508297995758	0.0177423249686897
ANTXR2	15.0354167330312	9.83468141368959e-08	4.25657304936253e-06
ANXA3	5.06381351370648	0.00849464922194543	0.0483617267923537
ANXA9	4.74427371731018	0.00742500077024655	0.0439300531008568
AOX1	7.19282652535752	0.000853873056151699	0.00837114286388104
AP3B2	8.09551625622972	0.000103342675599416	0.00150553827782854
AP4S1	4.57477347926004	0.00549467690685046	0.0354645432198222
AP5B1	8.28291297575949	0.000366071055086792	0.00427036181029653
APBA1	4.81140651896583	0.0077962405478762	0.0455253831916036
APC2	11.0830665739094	5.62701144979361e-06	0.000136726506280073
APEH	8.67532309869371	7.04173482318771e-05	0.00111518534336034
APH1A	6.8470103382004	0.00109850289457314	0.0101613185178031
APH1B	5.91743575381672	0.00117473879754026	0.0106848630331498
APOBEC3C	7.60500392268792	0.000182994916108514	0.00239718619682994
APOBEC3D	18.704065989701	1.50665080411727e-09	1.1893173575506e-07
APOBEC3G	5.19902588653832	0.00253433317554297	0.0193925494371658
APOBEC3H	6.14956969363807	0.00349236088950766	0.0250617607873995
APOPT1	24.9825761530853	1.22748478048607e-11	2.84763798325962e-09
AQP10	9.11193631991333	7.7991004778788e-05	0.0012161647469855
AQP2	16.4285070124718	5.0958556041536e-08	2.42610500404e-06
AREL1	14.2027848870898	6.96023002344504e-07	2.34081908183632e-05
ARF4	5.04498592035411	0.00587331690001081	0.0371748994481365
ARFGAP3	4.29266240488708	0.00719495052548669	0.0429357897594162
ARFGEF2	4.6950435510218	0.00691949189000451	0.0417333427094985
ARHGAP1	12.8257495832574	8.53859418836755e-07	2.77310187283429e-05
ARHGAP18	6.96525017354936	0.000937485884834666	0.00905681512711232
ARHGAP27	16.5190511287355	3.27484642737019e-08	1.64119359608503e-06
ARHGAP40	8.19204687110845	0.000138149049471181	0.00191510534003043
ARHGEF17	9.36357663130669	9.37755472255608e-05	0.0013857133481876
ARHGEF33	7.25150536241297	0.000426704335418249	0.0048549966766968
ARHGEF4	9.32495756992255	7.25190959176558e-05	0.00114017381455675
ARID3C	6.09817024156489	0.00160025545899478	0.0136582027550619
ARID5A	5.13664426474345	0.00409169316877789	0.0282195316551974
ARID5B	7.89949448276885	0.00055927465651795	0.00599216217393864
ARIH2	8.20429022172895	6.64030427983686e-05	0.00105960318774585
ARL10	4.3051786001794	0.00362683159873278	0.0257718187531222
ARL11	11.3266487841811	7.8670831303862e-06	0.000181874069031007
ARL14EP	13.0971548440584	6.4379958597538e-07	2.1844736508541e-05
ARL17A	10.0257053865174	1.2315081674763e-05	0.000268028956164307
ARL5B	5.94100097533988	0.00141208246903879	0.012420944812821
ARL6IP4	366.099637315948	1.60774726865043e-11	2.9950763304661e-09
ARMC10	3.9261824091879	0.00593244382840208	0.0373783216400768
ARMC4	8.06719881492488	0.00713011341947789	0.0425989325277434
ARMC7	7.65316796946207	0.000296513934035736	0.00360813880593805
ARMC9	5.03810455438775	0.00697101027854896	0.0419741683835083
ARMS2	4.33563796310072	0.00697317003221543	0.0419741683835083
ARNT	6.69067316552086	0.000604173217376713	0.00636114648703126
ARPC3	23.6764477861014	3.60469432081345e-11	4.25717193624751e-09
ARRB2	8.67610048235909	0.000129143672479848	0.00182007756728074
ARRDC3	10.5492800270781	1.9910024373293e-05	0.000405520349367807
ARTN	15.4469881584501	5.44583796946441e-08	2.56864834256317e-06
ARVCF	8.49089137792647	0.000166618325906476	0.00222279351592396
AS3MT	385.457084650775	9.75961533811187e-11	1.01748750619224e-08
ASAP1	6.31900181549054	0.00053379476164428	0.00578454779360888
ASB15	4.40436970726959	0.00370564518200689	0.0261005567951341
ASCC3	4.77400972242778	0.00604452112956444	0.0378569017183911
ASIC4	6.2625229906924	0.0019162582875889	0.015695803769579
ASPDH	8.85727243541097	5.0301872333125e-05	0.000866369036819262
ASPHD1	27.7295387283821	7.74824648885897e-13	5.13237109816376e-10
ASTL	5.07944482311224	0.00561728723595922	0.0360057813305398
ASTN1	10.0665142118082	3.56074603790058e-05	0.000653589950450786
ATAD3B	14.8796828917464	1.19080622251744e-07	5.08177389357231e-06
ATAD5	5.27675535200265	0.00636873493742074	0.0392983705028777
ATE1	5.51310776665606	0.00256764317842606	0.0195688063148179
ATF1	6.65758355679545	0.000677834360650609	0.00699174440386731
ATF4	5.06711137233128	0.00166117030953428	0.0140521541731009
ATG13	28.2018309684132	3.44946293751036e-13	3.58018244680143e-10
ATP13A1	12.6372420172221	2.09843702636547e-06	5.88760370104567e-05
ATP1A4	4.20874657372304	0.00703438280972746	0.0421924496481094
ATP2A2	6.95940283814032	0.000674894506230705	0.00696613672251003
ATP2A3	6.88639605967949	0.00107240672494002	0.00998052318537645
ATP2B1	6.12804285785167	0.00264564795355182	0.0200903971929038
ATP5B	8.14581776131939	0.000294741778678942	0.00359806971007506
ATP5G1	5.69693554877729	0.00169991185100393	0.0142846977661583
ATP5G2	4.38746080830568	0.00346142595947085	0.0248866562022362
ATP5O	5.09495286419977	0.00264663125475273	0.0200903971929038
ATP6V0A1	5.16198257681059	0.00493783141616022	0.0327077659240004
ATP6V0A4	10.9523707360523	1.21355494125952e-05	0.000265258386371432
ATP6V0B	4.37795162200928	1.19799933140112e-05	0.000262611795883397
ATP6V0D1	4.56279574121422	0.00580983748026753	0.0368189991729933
ATP6V0E2	4.12809243665411	0.00636533439952558	0.0392933020975576
ATP6V1E2	3.57376248403465	0.00741436182258315	0.0438911593913677
ATP7B	5.42454357501118	0.00216474854897875	0.0171860052859256
ATP8A1	9.24988962503565	3.50753148022909e-05	0.000646157703764089
ATP8B2	6.06217102095443	0.00200403746915745	0.0161884999165502
ATP9B	6.03838943186845	0.00138300101973043	0.0122074278885244
ATPAF2	9.0226500292207	6.87808148199798e-05	0.00109267540540395
ATRAID	3.82580410982	0.00532532498777116	0.0347160146293084
ATRIP	6.63441895557888	0.000574198785772473	0.00611315059485928
ATXN2	5.05812896279216	0.00697669799862422	0.041978670619684
ATXN7	21.2768655562715	5.75478775743932e-10	4.90500618055184e-08
AUP1	4.7979631379463	0.00654621014270629	0.0401657315844262
AUTS2	4.34162659164909	0.00221769503747615	0.0175241617717579
AVL9	5.81897410512745	0.00215227805874629	0.0171048284950442
AZI1	5.14253982588422	0.00270936390265386	0.0204443581262663
AZU1	6.72601787437614	0.00130970266003072	0.0116892230292271
B3GALT6	4.04790344215098	0.00587923388074052	0.0371814562777426
B3GAT1	21.9592828861255	1.21039955836011e-10	1.21318666260633e-08
B3GNT1	5.1573226143918	0.00113776091939011	0.0104483349047066
B3GNT4	18.1251062730499	5.31202060116698e-09	3.59682817150128e-07
B9D1	15.8343087058973	9.64391900781791e-08	4.22939185787484e-06
BAG5	28.3941437343016	4.51749748719976e-13	3.62231969565728e-10
BANK1	17.0732468763996	4.5871743736825e-08	2.20459310987549e-06
BASP1	5.12666213149306	0.004045646998595	0.0280161054652704
BATF2	14.0475679591598	5.51402081994112e-07	1.91357875152171e-05
BBS1	15.9356518575472	5.79745325079983e-08	2.70104587999803e-06
BCAP29	6.96537861621857	0.00115297393309866	0.0105498846070619
BCAT1	6.39985717502494	0.00165326347781958	0.0140163990453986
BCL11A	21.1696612329145	4.6811754472742e-10	4.075297596527e-08
BCL2	5.25859170663999	0.00699829619703007	0.0420422092120478
BCL7A	7.42505275504719	0.000817689961804424	0.00810507909439844
BCL7C	16.8879736331569	2.9048195071546e-08	1.49006482126264e-06
BDNF	7.47555859840845	0.000558514666118004	0.00599216217393864
BEGAIN	5.10683383083371	0.00579707836434695	0.0367687297588784
BEND3	10.9348965269311	1.3327410157804e-05	0.000286453252497985
BFAR	4.8238895306077	0.0055706238074279	0.0358245899983808
BIN1	7.09431580555991	0.000816313333060759	0.00809879169573448
BIRC5	4.27929125466261	0.00782660319328754	0.0456501912900979
BLK	4.89648028903031	0.00599289752765897	0.0376657565321305
BLM	9.42822742859209	7.10088466098213e-05	0.00112105676487112
BMP2K	6.57962125746005	0.00137303139567435	0.0121475803211956
BMP8B	9.38895072976204	5.55499653395186e-05	0.000931027196862009
BNC1	13.0749364469503	2.69174019484897e-06	7.21983483600775e-05
BNIP2	5.61951097499834	0.00531641398679961	0.0347024709035527
BNIP3L	5.7468143870838	0.00460107128375253	0.0309343870291129
BOD1L1	4.73195988310115	0.00488034657902292	0.0323841646869619
BOLA1	9.72101650041881	6.21226706990496e-05	0.00101549236920603
BOLA2	10.3666240218364	4.96539878935831e-06	0.000122605916622162
BOLA2B	8.81589395631228	1.92309275904856e-05	0.000394324605438827
BRAP	11.5092331201518	6.81324880003054e-06	0.000160432527771971
BRD8	33.1082153098628	1.52890211602141e-08	8.56353813881847e-07
BRE	11.1356026363378	2.35709023277408e-05	0.000467530438232517
BRF2	5.6184931925158	0.00368887768342285	0.0260185423643274
BRINP2	8.98155891251093	8.83228961715554e-05	0.00132648287971255
BRINP3	6.92571768493166	0.00121891505644234	0.0110143362306637
BRMS1	9.30213402808645	5.42128563049138e-05	0.000914654336440046
BRWD1	7.5133097155088	0.000307334436471796	0.00370723684849391
BSN	5.86323142686328	0.00281946591293525	0.0211286587228571
BTBD1	8.54145058592654	7.69990205069515e-05	0.0012031590537676
BTBD7	6.0328401707413	0.000666768057578371	0.0068915952219854
BTN1A1	25.8226772792224	4.31277236145888e-12	1.46011304281836e-09
BTN2A1	164.796821592472	4.58139327697005e-06	0.000114234904377477
BTN2A2	12.2322951715019	1.55959078829149e-06	4.63165022604694e-05
BTN3A1	19.2743384922438	1.30672872522553e-09	1.05712616732035e-07
BTN3A2	762.46189861594	2.23032703416948e-11	2.9950763304661e-09
BTRC	8.02478738107739	0.000209185394349554	0.00269850929967439
C10orf32	6.13771640679289	0.000539719938447369	0.00583165479591892
C10orf76	5.63086999777846	0.00319410011338073	0.0233840053951732
C10orf95	174.579004715468	3.09543501941789e-11	3.71330334809697e-09
C11orf35	6.53862428750863	0.00100104801604017	0.00950215982826919
C11orf49	17.9022482353724	7.17124259974611e-09	4.6098683969254e-07
C11orf63	7.8330794953078	0.000316921339781784	0.0038108102695939
C11orf74	4.99402928783607	0.00743837998984331	0.0439536820886494
C11orf80	6.43253443107817	0.000533841430772175	0.00578454779360888
C11orf85	9.50230990742371	4.56981286838243e-05	0.000801163395279704
C11orf94	7.22305230796703	0.000577088148665417	0.00613962146991454
C12orf10	7.19589211705015	0.000449760039920477	0.00506063087753949
C12orf42	9.43857201692125	6.45985757572465e-05	0.0010480929730156
C12orf43	3.91153228386111	0.00527963408335497	0.0345809222957493
C12orf50	3.70516317089157	0.000211254692929884	0.00272289783992113
C12orf65	249.317485521241	2.5470403564043e-11	3.18066883850979e-09
C12orf76	25.8230907464873	5.34527977436028e-12	1.68005840350816e-09
C14orf144	5.89338324812728	0.00116160903328977	0.0106161449443129
C14orf182	7.38486320265321	0.000472887992397086	0.00524723129218471
C14orf183	4.84637047631419	0.00506627392185433	0.0334567330730172
C14orf23	3.6197964759578	0.00854859458569457	0.0486143480825147
C15orf27	6.88063456424264	0.00148273528103404	0.012893534250316
C15orf61	6.7754629386571	0.00119162332904899	0.0108190592479507
C16orf3	13.7273785794143	3.99362796832392e-07	1.48397370969305e-05
C16orf54	17.1311986001558	2.45535868304003e-08	1.28990998400396e-06
C16orf62	4.56559510910303	0.00526486097010848	0.0345148261483544
C16orf71	8.47614816529366	0.000138692301388965	0.00191914369814794
C16orf93	8.7264381075767	8.58367397819082e-05	0.00130511250556624
C16orf96	13.8052389040748	1.20906503409124e-06	3.71373100693146e-05
C17orf47	14.7255454882692	2.53240705849755e-07	9.97382355759024e-06
C17orf70	9.06936184546448	6.25755797162286e-05	0.00102179952516264
C18orf25	4.48947956023872	0.00626741039663459	0.0388563542593547
C18orf42	5.32701221572042	0.00592575147053431	0.0373783216400768
C19orf26	9.82312964468812	8.89218354066523e-05	0.00133194801390988
C19orf35	9.47110524013065	3.2027423712e-05	0.000597231089660122
C19orf80	4.95133109663599	0.00759276091748018	0.0445091384138681
C19orf81	18.3833534123375	1.36649154214297e-08	7.82650324983011e-07
C1orf100	10.2429181178052	2.63543646898956e-05	0.000512782562005823
C1orf101	5.02316317619807	0.00336187884862937	0.0242970703315316
C1orf106	11.9706296013086	3.99157853436805e-06	0.000101522035010179
C1orf162	4.81448445745751	0.00834737775542682	0.0478271154960239
C1orf21	4.86094196440885	0.00863769190724994	0.0489747808734473
C1orf210	5.99640246387561	0.00114751880908148	0.0105189224165803
C1orf220	13.3262902990646	7.14441385163411e-07	2.39220098966254e-05
C1orf228	9.89367563307332	1.82769412282457e-05	0.000376791880395567
C1orf51	7.20091916268431	0.000502316983016504	0.00550554705806518
C1orf52	6.22324560784645	0.00201073081788783	0.0162339607898893
C1orf56	7.15113753286299	0.00078425757397671	0.00784000271623043
C1orf87	5.99294890141916	0.00226025763175652	0.0177500128968096
C1QBP	7.72878662872021	0.000128178538482571	0.00180814817942774
C1QL1	9.65094793836186	7.60397723010842e-05	0.00119061246763311
C1QL2	9.50341536444595	4.80925343578908e-05	0.000834498588772742
C20orf173	-2.70209633913004	0.00689037942797052	0.0416071861217324
C20orf202	5.79756700991959	0.00614653732960979	0.0382995894546442
C21orf128	4.55391393665789	0.00595875171359694	0.0374975557028705
C21orf88	4.52547985796817	0.00562132014517025	0.0360057813305398
C22orf43	5.65658905085591	0.001647740556038	0.0139851405967905
C22orf46	10.9529067636583	2.61924515821965e-05	0.000510937259737214
C2CD3	12.9219231567003	9.47695469877274e-07	3.02823567214412e-05
C2orf47	21.1300467041294	3.1596814054069e-10	2.9174391643257e-08
C2orf53	-4.31304124955567	1.61024060681955e-05	0.00033977861004011
C2orf66	15.2852020433851	9.74685953059051e-08	4.23058133756543e-06
C2orf69	20.4893100825959	2.82136536355893e-10	2.65330255023582e-08
C2orf82	18.4708562602573	3.12317049999677e-09	2.19269597085027e-07
C3orf18	6.00437915102198	0.00142623371451511	0.012502111991161
C3orf62	13.7524078213208	5.43523495433185e-07	1.89486966886146e-05
C3orf84	-4.75394507125801	1.99485256226695e-06	5.62807014558092e-05
C4BPB	4.70600618608519	0.00741284171254242	0.0438911593913677
C4orf33	4.45160209263548	0.00482802038697627	0.0321481165190487
C4orf36	8.64167867955916	0.000185864481931031	0.00242484469217551
C5orf63	11.272310373268	4.5989324579665e-06	0.000114484862740391
C6orf10	3.90681392413828	9.35211170110866e-05	0.00138329535695525
C6orf100	158.332285667674	7.27473636885634e-12	2.13135785729858e-09
C6orf106	8.17146059058754	0.000104552068575292	0.00151700072832817
C6orf15	23.1810230758123	6.02173866326439e-11	6.66266928102218e-09
C6orf57	6.17237045475048	0.000515917193458337	0.00562634104677006
C7orf25	4.45787503735662	0.00608090698308095	0.037992972991052
C7orf50	14.7008910028677	1.87402590556829e-07	7.63820106910516e-06
C7orf55	6.47318591715539	0.000265933650953842	0.003288554522956
C7orf55-LUC7L2	6.06949540543685	0.000407551450266164	0.00467548670542545
C8orf31	5.20437254711499	0.00603401976827944	0.0378514011613388
C8orf74	4.78047525741658	0.00641971545752706	0.0395648725709647
C8orf82	5.04025612688836	0.00609476409634124	0.0380392179466443
C8orf88	5.23764160220821	0.0052060018790332	0.0342130899651491
C9orf114	8.09452817587302	0.000122179204075867	0.00173476251080693
C9orf129	6.47830606108844	0.00119692674931349	0.0108607379546105
CA14	5.19023833399686	0.00749397284163722	0.0440845003105707
CA8	11.2376188059271	1.04880653959416e-05	0.000234289847957728
CA9	5.68295826883825	0.00349066138359189	0.0250613695471359
CAB39	6.27283539189136	0.00237893944679168	0.0184725496798529
CABP7	9.8147696002023	6.41443732242175e-05	0.00104183318344451
CACNA1C	169.926864127513	1.8190005057761e-11	2.9950763304661e-09
CACNA1D	26.4483853641842	1.46271883494364e-12	7.95875766084515e-10
CACNA1I	16.855487145063	2.12705659752288e-08	1.13306668752661e-06
CACNA2D2	17.1893573069582	0.00217357604192336	0.0172291524446943
CACNA2D4	126.852224985765	8.92074722930181e-05	0.00133242729449425
CACNB2	5.65016902910096	0.00289897716209464	0.0216317259729349
CACNB3	8.55635166125603	0.000185902107020741	0.00242484469217551
CACNB4	8.79696150184889	0.000131158550242039	0.00184165945892853
CAD	6.06411869612911	0.00100244575766617	0.00950950256416196
CADPS	17.6567087119655	1.29311676921873e-08	7.49073535324993e-07
CALHM2	215.373869021306	4.49916367495362e-08	2.16913792999742e-06
CAMKK1	5.7029104720793	0.00330385058490434	0.0240143910596458
CAMKK2	25.0928627816746	0.00050369402809114	0.00551277192382795
CAMKV	8.6714635264242	0.000148949439946366	0.00204068769566807
CAMSAP2	6.14907227553757	0.00154154659982397	0.013275960735745
CAMTA1	5.8399370755319	0.00229327294684167	0.0179353251258382
CAP1	6.32855514223082	0.00263292416484873	0.0200062841154466
CARD11	11.4586239136095	1.31904155367124e-05	0.000284237596466497
CARM1	3.43489708460139	0.00606012932012168	0.0379162505922192
CASC4	8.21212768487361	0.00023624257515642	0.00298437448798347
CASC5	16.6688559756312	5.96986704515245e-08	2.76446578823397e-06
CASP4	13.9246734566668	3.82483521188526e-07	1.42821971698706e-05
CASP8	11.4077536105377	6.60856423984058e-06	0.000156824729274098
CATSPER1	10.0912548195913	2.30683605881854e-05	0.000459407154981705
CATSPER2	15.4807954904992	5.95286102633708e-08	2.76446578823397e-06
CBL	4.97378645840142	0.00312893466798891	0.0229842428480285
CBR3	7.59602943101075	0.000223349135684003	0.00285463429710217
CBS	5.15333107415547	0.00299327317638243	0.0221910057626211
CC2D1A	6.26162287866282	0.00174762721959754	0.0146046849326614
CCBL1	5.48755090350151	0.00455351579068175	0.0306959349871843
CCDC109B	4.86005680781236	0.00745368072006425	0.0439631536082767
CCDC116	9.72366011988959	2.29411683702052e-05	0.000457472120576016
CCDC122	9.92045149397647	1.16028440130256e-05	0.000255816683847243
CCDC134	21.7435149962447	9.13110698164132e-11	9.72814089967172e-09
CCDC138	5.42656346405801	0.00350139688086826	0.0251114195747407
CCDC140	5.64754172796609	0.00317873662562596	0.0232939165422854
CCDC147	7.10382909749431	0.00102748283259668	0.00970471230911993
CCDC148	6.64658776217583	0.000912342215807826	0.00887015549319224
CCDC15	5.35644344103363	0.00295753440258273	0.0219892734956719
CCDC150	7.42101433452324	0.000353702978917014	0.00415601605609575
CCDC157	5.6467546086681	0.00333809135029961	0.0241710179286191
CCDC175	3.52048180635768	0.00514970718299579	0.0339341647633827
CCDC24	4.88029073249085	0.00560768553635638	0.0360057813305398
CCDC36	8.71015407018363	7.79643088506532e-05	0.0012161647469855
CCDC39	16.226290637834	5.51290674222216e-08	2.59225722894304e-06
CCDC47	7.63211035009482	0.000461774712473884	0.00517289540039678
CCDC54	7.44428127611461	0.000626490704763172	0.00656436443402127
CCDC6	8.55702442638902	0.000136911604185275	0.00190314624978345
CCDC62	9.50102849760963	6.60869454575108e-05	0.00105881516556165
CCDC64	10.4619918226063	3.03387548754586e-05	0.000573272749929751
CCDC71	7.94865097415269	0.000130135449628921	0.00183236005092108
CCDC85A	5.10362706803065	0.00836668301257704	0.0478675308942666
CCDC87	14.979384757351	2.64753646783689e-07	1.03689506651658e-05
CCDC9	7.23851575326445	0.000385281157988304	0.00445691605311451
CCDC90B	7.91051387852019	0.000168351865991734	0.00223808087119028
CCDC92	13.6660606393144	4.18013021752373e-07	1.52720105189386e-05
CCER2	8.03533134420688	0.000301559878366553	0.00364913800390344
CCL3L1	5.35568576276423	0.00458347458006214	0.0308296844270405
CCNC	6.67059352451344	0.00130839959527507	0.0116892230292271
CCNDBP1	10.6582704455268	1.16471901145943e-05	0.000256423325716537
CCNH	4.68551577823284	0.00620076038528916	0.0385271551671617
CCNK	4.69111621003208	0.00634125498741711	0.0391764070289131
CCR4	8.51979525396763	0.000180648609330314	0.00237052675551019
CCRN4L	6.2340054476353	0.00186928514725138	0.0153842995837961
CCS	19.7602711884933	1.10112297058151e-09	9.0678964631402e-08
CD180	8.92115204896161	0.000106060037728617	0.00153595501406414
CD1B	5.38170566312108	0.00420647809306562	0.0288213740038348
CD244	6.12882257973332	0.00237015568589194	0.0184231234053896
CD302	8.03455701060165	0.000157624984531868	0.00213269683778242
CD37	4.83874705689398	0.00561344427928601	0.0360057813305398
CD46	8.2440634184733	0.000150173855228308	0.00205008842688466
CD6	3.42183461160372	0.00577473093415459	0.0367033899799104
CD79B	6.21684735917898	0.0016454332360083	0.013973341889959
CDAN1	11.1554621081207	5.81010179767638e-06	0.000140058387480379
CDC20	10.7795242897024	2.72175420665821e-05	0.00052555038451759
CDC25A	6.7684193466082	0.000262424297251651	0.00325572815034927
CDC25C	20.2841830689187	1.66565561343646e-09	1.29470730972982e-07
CDC45	4.420558400121	0.00217750714863929	0.0172513371864376
CDH11	6.25273317732332	0.00308364644008796	0.0226862933928665
CDH13	5.32001386018551	0.00578335424281595	0.0367255021864825
