gene	test_score	p_value	P_FDR
CNN2	8.89380303898662	4.07819078758198e-05	0.00546441791932586
CNPY4	10.7739789898187	7.35817404062811e-06	0.00129190929276545
CREBZF	14.8453076767202	1.72544908916272e-07	4.62390084858958e-05
CSTF1	8.45657007548192	5.97360594620788e-05	0.00741844153075816
CTSH	11.4690708936833	3.49043184644238e-06	0.000701530874400096
CTSW	9.32981547601295	2.59639996831318e-05	0.00377714376342703
CYP19A1	10.8088019794069	1.4951271004815e-05	0.00233041494488315
DCAF7	9.41020050163926	3.60429508151627e-05	0.00491567922947867
DCTPP1	138.629436111989	5.44908562716273e-12	6.93623191290923e-09
DLX3	8.62634860886899	0.000202005831325236	0.019779737650596
DLX4	8.02384657401953	0.000285744662131826	0.0257305499521815
DMWD	6.77122570895837	0.000595787896125466	0.0443934639673975
DOC2A	10.2947807998216	1.23994507058578e-05	0.00201491073970189
DTX4	8.76799743880215	6.80091934550653e-05	0.00824476531766764
EED	20.7037818575559	3.38914452058248e-10	1.52262301623227e-07
EML2	95.0745733444981	8.98619399891665e-07	0.00020487181094545
EPHA1	15.9447086663629	6.41791699784733e-08	2.00068739065547e-05
EPO	9.52029986899503	6.47237756591368e-05	0.00797302962252673
ERCC1	95.1835502677391	0.000247566332843729	0.0229186408132604
ERCC2	128.13949693125	0.000102434066065027	0.0117645139785209
EXTL3	242.601513195981	7.23132664859349e-12	8.49680881209736e-09
FAM111B	18.8394566028268	4.1989921539809e-09	1.64460526030918e-06
FAM57B	10.2306609426708	2.84378861713508e-05	0.00402211769692022
FBXL22	10.7716934837864	9.93536629623204e-06	0.00166605738052118
FCER1G	11.6197042288889	3.30615464283479e-06	0.000673353495590686
FCGR2B	7.79207459874533	0.000187416933214446	0.0184696364829075
FCGR3A	9.3875092566447	7.86654088404948e-05	0.00931483813983378
FIBP	7.64184257797176	0.000184067194569537	0.0182573142665564
FLNB	7.47707902765292	0.000418320004253236	0.0345396652160442
FNBP4	9.08480337634264	8.32790770616265e-05	0.00971059467264386
FNIP2	6.96225618617678	0.000610880322090002	0.0450119071886369
FZD4	7.49840328637942	0.000428996586676056	0.0348559726674295
GAL3ST4	14.7086318347657	2.87708168067446e-07	7.32457044538374e-05
GEMIN7	8.49389964726475	3.34954102032547e-05	0.0046512944623156
GPC2	18.9143063976679	3.03762781594941e-09	1.25404769969263e-06
GPR111	7.89973943493002	0.000229728735477441	0.0215282603338522
GPR17	11.1464488218505	5.0416383907681e-06	0.000947543463156006
GRIN3B	7.63195287435577	0.000227592732421567	0.0215282603338522
HARS2	6.78385859876114	0.000674161437042908	0.0485746035416529
HIRIP3	6.36169441967163	0.000271026801065166	0.0249393637727133
HIST1H3I	7.53469341677811	0.000575924496418634	0.0438506626375062
HSD3B7	15.4626272900675	5.99806140311188e-08	1.90875808192779e-05
ICA1L	6.76216828078402	0.000670210093343893	0.0485187638664832
ICAM2	8.02032048766402	0.000156114258197171	0.016222076829672
IGFL3	8.48938957388594	0.000166586354466647	0.0169640437631869
IGSF23	44.8056103893052	3.66418007047287e-12	5.55272671277539e-09
IK	6.90550417311989	0.000286362912724769	0.0257305499521815
IL10	17.6623330012097	1.39287121836418e-08	4.94793206058438e-06
IL24	8.74191280007913	0.000160882093791614	0.0164931139776303
INO80E	9.36069154304587	1.92602525493912e-05	0.00291287482863318
INPP5D	7.10887230716445	0.000128661136897579	0.013938289830571
INPP5K	7.02430629591752	0.000606768139915226	0.0449921521223547
ITGA3	7.52262984932571	0.000585297165512699	0.0440414492768792
KAT8	16.0697866135067	1.21438722411327e-08	4.52433288983662e-06
KCNH6	8.10139817996643	0.000370733055154115	0.0318113582493573
KIAA0101	9.86924762055256	5.22198290381359e-05	0.00664714907131272
KIF1C	7.89567609608271	0.000410070206803392	0.0340425130919664
KLC3	241.579200939652	1.45395917527935e-11	1.16890665275748e-08
KPNA7	8.85601018863638	0.000154408053246957	0.016222076829672
LILRB5	8.99053582112504	0.000121273382585163	0.0134235573839737
LIMD2	10.5481756997005	1.30588620852468e-05	0.00209972756160152
LIMS2	30.3105793644424	1.97619698383278e-14	7.15655312788499e-11
LIPC	7.57989895078562	0.000424923815439349	0.0347096859937757
LRRC25	7.1318244112811	0.00039131890009525	0.0330242883920163
LYPD5	11.1953692612415	5.08664903298151e-06	0.000947543463156006
MAFK	8.31820274462772	0.00011599383240557	0.0130279837499638
MAP3K3	7.97861387672059	0.000127052853400755	0.0138623738264038
METAP1	7.08531737045487	0.000372650888340487	0.0318113582493573
MPEG1	12.9438900500259	1.89274103634673e-06	0.000396049579865704
MPZ	10.0708545588325	4.13067570689263e-05	0.00548661490632912
MRC2	7.14879901437396	0.00037486379606444	0.0318113582493573
MS4A2	15.9930724325383	6.87168129065441e-08	2.09929863429492e-05
MS4A4E	14.2647578978495	1.93455978014789e-07	5.09489666237225e-05
MS4A6A	26.3432407791049	3.99869026779243e-12	5.55272671277539e-09
MS4A6E	14.2177190131563	6.59654282975097e-07	0.000154288809825529
MYO1E	14.9400637664906	3.13733770074265e-07	7.85620219325311e-05
MYO7B	31.1345210517059	1.29896093881143e-14	7.15655312788499e-11
MYPOP	138.238147032939	2.08765172926562e-08	7.08641781434051e-06
NBEAL1	8.33845706376305	0.000125496092274413	0.0137910274064148
NDUFA2	7.06456882471771	0.000448375481233332	0.0362377538404188
NDUFS2	10.9316515259372	6.19730878159697e-06	0.00110074292603365
NKPD1	27.1378354300852	5.56443779942128e-13	1.062459842327e-09
NR1H3	8.1666598129521	0.000171211524992332	0.0173195764520389
NRF1	14.8371369102363	9.38501848457562e-08	2.70483315758288e-05
NRG2	7.59602003601438	0.000700513997187069	0.0495386634584837
NUP160	11.974968731869	3.68607291811873e-06	0.000731230699016411
OR2A42	7.94042487835395	0.000221427923594475	0.0212723995780227
OR2AE1	6.76372198550548	0.000315993537202353	0.028062798143988
OR5A1	3.44231394813953	0.000576760456216335	0.0438506626375062
PCDHA8	6.63711291337639	0.000636965496216502	0.046553339496206
PICALM	5.93135602956467	0.000467519895775315	0.0375861389893049
PLCH1	11.881005469816	6.01132731448129e-06	0.0010802708791612
PLEKHA1	6.50704085229583	0.000660917628192426	0.0480738893839967
POLR2E	6.67722103490976	0.000343841064655459	0.0300124129292122
POP7	12.2824180295891	3.92626858647382e-06	0.000768894264851124
PPOX	8.65010295805014	3.24784439001968e-05	0.00455145165665602
PPP1R35	7.42635116728136	0.000566827407547876	0.0437287305570394
PPP1R37	167.434788963633	9.08129127452639e-12	9.90833744417076e-09
PRMT5	8.02453548160844	0.000366149196537213	0.0317780055517383
PRPF3	8.09445603239879	0.00018273484650444	0.0182436260153942
PRSS36	162.819297134511	2.72250089139447e-09	1.1881771747443e-06
PRSS53	16.6357882001454	2.60024076714771e-08	8.45078249323006e-06
PTGDR2	23.8001189632141	4.13520329090034e-11	1.97391344589071e-08
PTK2B	12.4919197546938	2.60487770709084e-06	0.000537696040213683
PVR	367.833585430247	2.35775843293595e-11	1.20383285747335e-08
PVRIG	16.0797519370057	2.26193637153926e-08	7.51110392940484e-06
PVRL2	727.804539587943	2.18247642180813e-11	1.20383285747335e-08
PYCARD	14.4221640528161	0.00020406758906355	0.0198543466429664
PYDC1	8.53194160849369	0.000158362796318423	0.0163445386065129
QPCTL	14.8420134032461	1.48297471969094e-07	4.11862524423258e-05
RAB8B	11.0201276812093	1.07388509523743e-05	0.00176382740104857
RASSF5	8.85051024330774	0.000138947886154206	0.0149466828239824
RELB	15.4267036635409	1.10549575049745e-07	3.12711992386085e-05
RNF40	7.0785684235401	0.000231764462749751	0.0215865985884295
RSPH6A	23.6631595237511	1.99205096862443e-11	1.20383285747335e-08
RTFDC1	7.28262779804417	0.000404885463533566	0.0339814585465672
RTN2	522.503715295055	2.36370922834794e-11	1.20383285747335e-08
SCARA3	8.96843737099414	9.52639005915579e-05	0.0110239097086064
SCN5A	7.33985238122135	0.000699171147595989	0.0495386634584837
SERPINC1	-3.45056056976318	0.000559423620392193	0.0433766284339632
SETD1A	7.83164486461894	6.68507595228407e-05	0.00816916281369113
SLC15A3	19.5359248068393	2.95424884555473e-09	1.25350419766246e-06
SLC17A7	7.49188666003091	0.000525805584471684	0.0409779607285968
SLC24A4	13.3988658462029	1.03857889965919e-06	0.000233298421945502
SLC4A9	7.57489425815359	0.000323538620787267	0.0285667770666214
SMG9	11.273591037165	5.560674532612e-06	0.00101118218435296
SNX22	8.32150868169304	0.000177214921306734	0.0178089337036866
SNX32	8.84754833915459	2.3127895138142e-05	0.00346351566897175
SPN	7.012625999501	0.000692401538320619	0.0495386634584837
SPP2	3.793189840581	0.000148724365421932	0.0157761436237501
SPPL2A	7.27534351794435	0.000229249532076037	0.0215282603338522
ST13	7.25509573920348	0.000577020176113829	0.0438506626375062
STAG3	7.91744158021653	0.000282506913809599	0.0256862685026287
STX1B	9.46123334867994	3.56812394384232e-05	0.0049101885803776
STX4	9.35305497616007	7.4375823311712e-05	0.00894559607154646
SYMPK	9.58972491853736	2.49761837529672e-05	0.00369273742256461
SYTL2	17.5280684960504	1.79126956600939e-08	6.21855514108942e-06
TACO1	14.1498711947008	6.66648867331254e-07	0.000154288809825529
TAF6	7.34098902016733	0.00031442349277544	0.028062798143988
TAS2R60	18.3086717898546	8.14897227474631e-09	3.11188878741875e-06
TMEM139	8.22204194462334	0.000282339542090448	0.0256862685026287
TMEM184A	8.56070318617936	0.000224171831073483	0.0214014044977966
TRAPPC6A	23.9223038074556	1.94092519834044e-11	1.20383285747335e-08
UFSP1	8.5404042142305	5.62545339319875e-05	0.00704334430992713
UGGT1	23.1373402919446	4.12028189344937e-11	1.97391344589071e-08
VASP	30.1619471094493	1.62092561595273e-14	7.15655312788499e-11
VKORC1	13.855098642875	5.61574341140236e-07	0.00013615949303043
YPEL3	5.92962003016628	0.000511172468361631	0.0403982946631172
ZFYVE16	8.81537576831429	0.000113925518893998	0.0128904614896727
ZNF180	357.641761743305	2.36431985101149e-11	1.20383285747335e-08
ZNF221	381.23094930797	1.26957333534961e-11	1.16890665275748e-08
ZNF223	15.1295184010722	7.1306213489386e-08	2.13569100205955e-05
ZNF226	36.7802900110326	1.07653601788549e-06	0.000238320111205809
ZNF227	727.804539587943	2.18046691813356e-11	1.20383285747335e-08
ZNF230	10.4198658840728	2.51420420259718e-05	0.00369273742256461
ZNF233	29.8744757604602	2.43582931602759e-13	5.31532754318878e-10
ZNF235	28.6846808230331	1.4432899320127e-13	3.67437561858234e-10
ZNF267	10.6450372816944	2.82318495764544e-05	0.00402211769692022
ZNF296	380.176977483438	2.36429764655099e-11	1.20383285747335e-08
ZNF394	17.6806318776816	1.37179964054823e-08	4.94793206058438e-06
ZNF638	7.06723983076904	0.000591273020864591	0.0442730166358168
ZNF646	6.98127469548788	0.000515722910592986	0.0403982946631172
ZNF668	10.4932590564698	5.35514524291347e-06	0.00098554028416269
ZNF688	11.0698822719688	9.86057278817842e-06	0.00166605738052118
ZNF689	9.70025591433806	4.51698086241237e-05	0.00589716945926059
ZNF764	11.9394035337047	4.75649199116468e-06	0.000908192689563006
ZNF785	8.1548891602481	0.000205550164001811	0.0198720174375168
ZNHIT2	8.90840939453423	0.000141376076764677	0.0151015354725905
ZYX	12.6351832148723	1.33940385815823e-06	0.000292277056190956
